#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
57,04/15/2021 16:44:22,33.57,83.38,30.39,,
58,04/15/2021 17:14:22,33.58,83.27,30.38,,
59,04/15/2021 17:44:22,33.01,84.75,30.13,,
60,04/15/2021 18:14:22,33.28,83.25,30.08,,
61,04/15/2021 18:44:22,33.50,83.40,30.34,,
62,04/15/2021 19:14:22,33.59,83.40,30.42,,
63,04/15/2021 19:44:22,33.57,83.68,30.46,,
64,04/15/2021 20:14:22,33.60,83.45,30.44,,
65,04/15/2021 20:44:22,33.55,83.49,30.40,,
66,04/15/2021 21:14:22,33.47,83.93,30.42,,
67,04/15/2021 21:44:22,34.08,86.80,31.61,,
68,04/15/2021 22:14:22,33.85,87.82,31.58,,
69,04/15/2021 22:44:22,33.74,88.04,31.52,,
70,04/15/2021 23:14:22,33.74,88.45,31.60,,
71,04/15/2021 23:44:22,33.75,87.97,31.52,,
72,04/16/2021 00:14:22,33.72,88.07,31.50,,
73,04/16/2021 00:44:22,33.64,87.52,31.32,,
74,04/16/2021 01:14:22,33.67,86.96,31.24,,
75,04/16/2021 01:44:22,33.70,86.73,31.21,,
76,04/16/2021 02:14:22,33.66,86.92,31.22,,
77,04/16/2021 02:44:22,33.71,86.97,31.27,,
78,04/16/2021 03:14:22,33.76,86.34,31.20,,
79,04/16/2021 03:44:22,33.75,86.43,31.20,,
80,04/16/2021 04:14:22,33.75,86.17,31.15,,
81,04/16/2021 04:44:22,33.72,85.94,31.07,,
82,04/16/2021 05:14:22,33.73,86.04,31.10,,
83,04/16/2021 05:44:22,33.72,86.34,31.15,,
84,04/16/2021 06:14:22,33.75,86.05,31.13,,
85,04/16/2021 06:44:22,33.71,86.20,31.11,,
86,04/16/2021 07:14:22,33.73,85.76,31.05,,
87,04/16/2021 07:44:22,33.73,86.07,31.11,,
88,04/16/2021 08:14:22,33.74,86.06,31.12,,
89,04/16/2021 08:44:22,33.74,86.07,31.12,,
90,04/16/2021 09:14:22,33.86,86.00,31.22,,
91,04/16/2021 09:44:22,33.20,84.39,30.25,,
92,04/16/2021 10:14:22,33.36,83.56,30.23,,
93,04/16/2021 10:44:22,35.54,84.83,32.63,,
94,04/16/2021 11:14:22,38.19,85.58,35.39,,
95,04/16/2021 11:44:22,38.99,85.57,36.17,,
96,04/16/2021 12:14:22,39.09,85.96,36.35,,
97,04/16/2021 12:44:22,39.11,86.00,36.38,,
98,04/16/2021 13:14:22,39.17,85.91,36.41,,
99,04/16/2021 13:44:22,39.21,85.38,36.34,,
100,04/16/2021 14:14:22,39.17,85.10,36.24,,
101,04/16/2021 14:44:22,39.17,85.01,36.22,,
102,04/16/2021 15:14:22,39.17,84.85,36.19,,
103,04/16/2021 15:44:22,39.18,84.65,36.16,,
104,04/16/2021 16:14:22,39.20,84.62,36.17,,
105,04/16/2021 16:44:22,39.17,84.66,36.15,,
106,04/16/2021 17:14:22,39.18,84.61,36.15,,
107,04/16/2021 17:44:22,39.13,84.54,36.09,,
108,04/16/2021 18:14:22,39.13,84.44,36.07,,
109,04/16/2021 18:44:22,39.17,84.21,36.05,,
110,04/16/2021 19:14:22,39.14,84.30,36.05,,
111,04/16/2021 19:44:22,39.13,84.28,36.03,,
112,04/16/2021 20:14:22,39.14,84.51,36.09,,
113,04/16/2021 20:44:22,39.17,84.38,36.08,,
114,04/16/2021 21:14:22,39.06,84.63,36.04,,
115,04/16/2021 21:44:22,39.71,87.35,37.26,,
116,04/16/2021 22:14:22,39.52,87.61,37.12,,
117,04/16/2021 22:44:22,39.40,87.45,36.97,,
118,04/16/2021 23:14:22,39.42,86.92,36.88,,
119,04/16/2021 23:44:22,39.42,86.71,36.84,,
120,04/17/2021 00:14:22,39.37,86.68,36.78,,
121,04/17/2021 00:44:22,39.26,86.60,36.66,,
122,04/17/2021 01:14:22,39.35,86.13,36.64,,
123,04/17/2021 01:44:22,39.43,86.25,36.75,,
124,04/17/2021 02:14:22,39.50,86.06,36.77,,
125,04/17/2021 02:44:22,39.51,85.79,36.73,,
126,04/17/2021 03:14:22,39.55,85.74,36.76,,
127,04/17/2021 03:44:22,39.59,85.75,36.80,,
128,04/17/2021 04:14:22,39.58,85.71,36.78,,
129,04/17/2021 04:44:22,39.55,85.95,36.80,,
130,04/17/2021 05:14:22,39.57,86.11,36.86,,
131,04/17/2021 05:44:22,39.57,85.77,36.79,,
132,04/17/2021 06:14:22,39.55,85.97,36.81,,
133,04/17/2021 06:44:22,39.57,85.93,36.82,,
134,04/17/2021 07:14:22,39.57,85.93,36.82,,
135,04/17/2021 07:44:22,39.58,85.77,36.80,,
136,04/17/2021 08:14:22,39.54,87.25,37.07,,
137,04/17/2021 08:44:22,39.58,87.64,37.19,,
138,04/17/2021 09:14:22,39.71,87.34,37.26,,
139,04/17/2021 09:44:22,38.99,85.79,36.22,,
140,04/17/2021 10:14:22,39.10,85.00,36.16,,
141,04/17/2021 10:44:22,39.25,84.95,36.29,,
142,04/17/2021 11:14:22,39.29,84.74,36.29,,
143,04/17/2021 11:44:22,39.30,84.68,36.29,,
144,04/17/2021 12:14:22,39.30,84.64,36.28,,
145,04/17/2021 12:44:22,39.32,84.71,36.31,,
146,04/17/2021 13:14:22,39.29,84.49,36.24,,
147,04/17/2021 13:44:22,39.29,84.57,36.25,,
148,04/17/2021 14:14:22,39.33,84.51,36.27,,
149,04/17/2021 14:44:22,39.32,84.49,36.26,,
150,04/17/2021 15:14:22,39.32,84.47,36.25,,
151,04/17/2021 15:44:22,39.33,84.38,36.24,,
152,04/17/2021 16:14:22,39.35,84.43,36.28,,
153,04/17/2021 16:44:22,39.32,84.36,36.23,,
154,04/17/2021 17:14:22,39.34,84.15,36.20,,
155,04/17/2021 17:44:22,39.32,84.39,36.23,,
156,04/17/2021 18:14:22,39.33,84.31,36.23,,
157,04/17/2021 18:44:22,39.33,84.23,36.21,,
158,04/17/2021 19:14:22,39.33,84.19,36.20,,
159,04/17/2021 19:44:22,39.37,83.89,36.18,,
160,04/17/2021 20:14:22,39.36,83.93,36.18,,
161,04/17/2021 20:44:22,39.36,83.32,36.04,,
162,04/17/2021 21:14:22,39.26,83.11,35.90,,
163,04/17/2021 21:44:22,39.91,85.08,36.96,,
164,04/17/2021 22:14:22,39.72,84.57,36.67,,
165,04/17/2021 22:44:22,39.63,83.43,36.33,,
166,04/17/2021 23:14:22,39.56,81.51,35.84,,
167,04/17/2021 23:44:22,39.57,79.36,35.37,,
168,04/18/2021 00:14:22,39.61,77.33,34.93,,
169,04/18/2021 00:44:22,39.50,74.62,34.18,,
170,04/18/2021 01:14:22,39.52,71.85,33.52,,
171,04/18/2021 01:44:22,39.58,69.35,32.95,,
172,04/18/2021 02:14:22,39.59,66.65,32.25,,
173,04/18/2021 02:44:22,39.62,64.02,31.56,,
174,04/18/2021 03:14:22,39.64,61.37,30.83,,
175,04/18/2021 03:44:22,39.63,58.42,29.96,,
176,04/18/2021 04:14:22,39.62,55.64,29.10,,
177,04/18/2021 04:44:22,39.62,53.02,28.27,,
178,04/18/2021 05:14:22,39.64,49.77,27.20,,
179,04/18/2021 05:44:22,39.63,47.05,26.24,,
180,04/18/2021 06:14:22,39.64,44.39,25.26,,
181,04/18/2021 06:44:22,39.61,41.61,24.15,,
182,04/18/2021 07:14:22,39.59,38.76,22.96,,
183,04/18/2021 07:44:22,39.63,36.17,21.85,,
184,04/18/2021 08:14:22,39.63,33.29,20.50,,
185,04/18/2021 08:44:22,39.66,30.34,19.02,,
186,04/18/2021 09:14:22,39.79,27.26,17.43,,
187,04/18/2021 09:44:22,39.10,24.15,14.95,,
188,04/18/2021 10:14:22,39.28,20.83,12.81,,
189,04/18/2021 10:44:22,39.36,17.94,10.62,,
190,04/18/2021 11:14:22,39.40,15.78,8.74,,
191,04/18/2021 11:44:22,39.40,14.21,7.20,,
192,04/18/2021 12:14:22,39.43,13.14,6.08,,
193,04/18/2021 12:44:22,39.43,12.42,5.27,,
194,04/18/2021 13:14:22,39.43,11.80,4.53,,
195,04/18/2021 13:44:22,39.45,11.38,4.04,,
196,04/18/2021 14:14:22,39.45,11.05,3.62,,
197,04/18/2021 14:44:22,39.45,10.80,3.29,,
198,04/18/2021 15:14:22,39.47,10.54,2.96,,
199,04/18/2021 15:44:22,39.47,10.40,2.76,,
200,04/18/2021 16:14:22,39.47,10.21,2.51,,
201,04/18/2021 16:44:22,39.49,10.10,2.38,,
202,04/18/2021 17:14:22,39.49,10.05,2.30,,
203,04/18/2021 17:44:22,39.47,9.92,2.11,,
204,04/18/2021 18:14:22,39.45,9.85,1.99,,
205,04/18/2021 18:44:22,39.43,9.83,1.95,,
206,04/18/2021 19:14:22,39.44,9.77,1.88,,
207,04/18/2021 19:44:22,39.48,9.70,1.80,,
208,04/18/2021 20:14:22,39.48,9.72,1.83,,
209,04/18/2021 20:44:22,39.45,9.65,1.71,,
210,04/18/2021 21:14:22,39.37,9.70,1.72,,
211,04/18/2021 21:44:22,40.07,13.57,7.04,,
212,04/18/2021 22:14:22,39.83,18.55,11.50,,
213,04/18/2021 22:44:22,39.77,20.18,12.73,,
214,04/18/2021 23:14:22,39.76,19.83,12.45,,
215,04/18/2021 23:44:22,39.71,20.74,13.10,,
216,04/19/2021 00:14:22,39.70,20.34,12.80,,
217,04/19/2021 00:44:22,39.56,18.47,11.21,,
218,04/19/2021 01:14:22,39.61,16.44,9.50,,
219,04/19/2021 01:44:22,39.68,14.85,8.07,,
220,04/19/2021 02:14:22,39.71,13.85,7.06,,
221,04/19/2021 02:44:22,39.71,13.07,6.22,,
222,04/19/2021 03:14:22,39.76,12.36,5.45,,
223,04/19/2021 03:44:22,39.74,11.89,4.88,,
224,04/19/2021 04:14:22,39.74,11.56,4.48,,
225,04/19/2021 04:44:22,39.69,11.28,4.09,,
226,04/19/2021 05:14:22,39.72,11.12,3.91,,
227,04/19/2021 05:44:22,39.76,10.88,3.63,,
228,04/19/2021 06:14:22,39.72,10.68,3.34,,
229,04/19/2021 06:44:22,39.71,10.50,3.09,,
230,04/19/2021 07:14:22,39.73,10.42,3.00,,
231,04/19/2021 07:44:22,39.72,10.24,2.75,,
232,04/19/2021 08:14:22,39.73,10.22,2.73,,
233,04/19/2021 08:44:22,39.71,10.10,2.54,,
234,04/19/2021 09:14:22,39.87,9.96,2.46,,
235,04/19/2021 09:44:22,39.17,9.38,1.10,,
236,04/19/2021 10:14:22,39.34,9.29,1.10,,
237,04/19/2021 10:44:22,39.51,9.35,1.32,,
238,04/19/2021 11:14:22,39.52,9.27,1.19,,
239,04/19/2021 11:44:22,39.50,9.27,1.18,,
240,04/19/2021 12:14:22,39.50,9.24,1.14,,
241,04/19/2021 12:44:22,39.49,9.21,1.08,,
242,04/19/2021 13:14:22,39.49,9.23,1.11,,
243,04/19/2021 13:44:22,39.45,9.23,1.09,,
244,04/19/2021 14:14:22,39.47,9.17,1.01,,
245,04/19/2021 14:44:22,39.44,9.10,0.88,,
246,04/19/2021 15:14:22,39.47,9.12,0.93,,
247,04/19/2021 15:44:22,39.47,9.04,0.81,,
248,04/19/2021 16:14:22,39.48,9.06,0.85,,
249,04/19/2021 16:39:47,,,,Logged,Logged
