#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
40,04/15/2021 08:16:33,35.93,7.06,-5.13,,
41,04/15/2021 08:46:33,35.93,7.00,-5.24,,
42,04/15/2021 09:16:33,35.94,6.98,-5.27,,
43,04/15/2021 09:46:33,33.74,3.30,-16.20,,
44,04/15/2021 10:16:33,33.16,7.95,-5.58,,
45,04/15/2021 10:46:33,34.41,5.58,-9.25,,
46,04/15/2021 11:16:33,32.70,6.39,-8.75,,
47,04/15/2021 11:46:33,34.15,6.47,-7.53,,
48,04/15/2021 12:16:33,33.02,5.38,-10.69,,
49,04/15/2021 12:46:33,33.52,7.23,-6.56,,
50,04/15/2021 13:16:33,34.02,5.34,-10.08,,
51,04/15/2021 13:46:33,32.94,6.41,-8.52,,
52,04/15/2021 14:16:33,33.93,5.77,-9.16,,
53,04/15/2021 14:46:33,33.02,5.63,-10.13,,
54,04/15/2021 15:16:33,33.53,5.65,-9.72,,
55,04/15/2021 15:46:33,33.32,5.49,-10.24,,
56,04/15/2021 16:16:33,33.43,5.49,-10.15,,
57,04/15/2021 16:46:33,33.36,5.49,-10.20,,
58,04/15/2021 17:16:33,33.40,5.41,-10.35,,
59,04/15/2021 17:46:33,33.58,6.95,-7.03,,
60,04/15/2021 18:16:33,33.32,5.83,-9.47,,
61,04/15/2021 18:46:33,33.38,5.89,-9.30,,
62,04/15/2021 19:16:33,33.43,5.68,-9.72,,
63,04/15/2021 19:46:33,33.43,5.55,-10.02,,
64,04/15/2021 20:16:33,33.37,5.45,-10.28,,
65,04/15/2021 20:46:33,33.47,5.44,-10.25,,
66,04/15/2021 21:16:33,33.41,5.53,-10.08,,
67,04/15/2021 21:46:33,36.19,21.95,11.07,,
68,04/15/2021 22:16:33,35.43,10.21,-0.52,,
69,04/15/2021 22:46:33,35.77,9.68,-1.01,,
70,04/15/2021 23:16:33,35.87,8.78,-2.26,,
71,04/15/2021 23:46:33,35.89,8.47,-2.72,,
72,04/16/2021 00:16:33,35.90,7.96,-3.54,,
73,04/16/2021 00:46:33,35.86,7.88,-3.71,,
74,04/16/2021 01:16:33,35.89,7.70,-4.00,,
75,04/16/2021 01:46:33,35.92,7.49,-4.35,,
76,04/16/2021 02:16:33,35.89,7.49,-4.37,,
77,04/16/2021 02:46:33,35.93,7.36,-4.58,,
78,04/16/2021 03:16:33,35.87,7.33,-4.66,,
79,04/16/2021 03:46:33,35.89,7.30,-4.71,,
80,04/16/2021 04:16:33,35.87,7.24,-4.82,,
81,04/16/2021 04:46:33,35.87,7.15,-5.00,,
82,04/16/2021 05:16:33,35.90,7.13,-5.01,,
83,04/16/2021 05:46:33,35.88,7.05,-5.16,,
84,04/16/2021 06:16:33,35.90,7.07,-5.11,,
85,04/16/2021 06:46:33,35.89,7.11,-5.05,,
86,04/16/2021 07:16:33,35.94,7.15,-4.95,,
87,04/16/2021 07:46:33,35.89,6.94,-5.37,,
88,04/16/2021 08:16:33,35.90,7.02,-5.22,,
89,04/16/2021 08:46:33,35.92,7.06,-5.14,,
90,04/16/2021 09:16:33,35.89,6.96,-5.34,,
91,04/16/2021 09:46:33,33.79,3.13,-16.79,,
92,04/16/2021 10:16:33,32.90,8.10,-5.52,,
93,04/16/2021 10:46:33,33.20,3.39,-16.23,,
94,04/16/2021 11:16:33,26.92,1.69,-28.14,,
95,04/16/2021 11:46:33,25.59,11.07,-6.96,,
96,04/16/2021 12:16:33,27.25,6.39,-12.67,,
97,04/16/2021 12:46:33,25.12,7.87,-11.65,,
98,04/16/2021 13:16:33,26.50,7.14,-11.84,,
99,04/16/2021 13:46:33,25.98,6.21,-13.93,,
100,04/16/2021 14:16:33,26.12,7.03,-12.30,,
101,04/16/2021 14:46:33,26.16,6.58,-13.09,,
102,04/16/2021 15:16:33,26.18,6.66,-12.93,,
103,04/16/2021 15:46:33,26.17,6.57,-13.11,,
104,04/16/2021 16:16:33,26.16,6.58,-13.09,,
105,04/16/2021 16:46:33,26.17,6.61,-13.04,,
106,04/16/2021 17:16:33,26.12,6.60,-13.08,,
107,04/16/2021 17:46:33,25.98,4.61,-17.51,,
108,04/16/2021 18:16:33,26.11,7.87,-10.91,,
109,04/16/2021 18:46:33,26.33,6.33,-13.44,,
110,04/16/2021 19:16:33,26.03,7.01,-12.41,,
111,04/16/2021 19:46:33,26.18,6.50,-13.24,,
112,04/16/2021 20:16:33,26.17,6.64,-12.97,,
113,04/16/2021 20:46:33,26.10,6.61,-13.09,,
114,04/16/2021 21:16:33,26.15,6.62,-13.02,,
115,04/16/2021 21:46:33,28.87,14.64,-0.67,,
116,04/16/2021 22:16:33,28.32,7.55,-9.80,,
117,04/16/2021 22:46:33,28.06,12.25,-3.71,,
118,04/16/2021 23:16:33,28.87,9.10,-7.00,,
119,04/16/2021 23:46:33,27.78,8.72,-8.37,,
120,04/17/2021 00:16:33,28.72,9.84,-6.09,,
121,04/17/2021 00:46:33,28.15,7.82,-9.48,,
122,04/17/2021 01:16:33,28.50,9.20,-7.13,,
123,04/17/2021 01:46:33,28.34,7.81,-9.36,,
124,04/17/2021 02:16:33,28.12,9.20,-7.42,,
125,04/17/2021 02:46:33,28.60,8.47,-8.12,,
126,04/17/2021 03:16:33,27.89,7.55,-10.12,,
127,04/17/2021 03:46:33,28.49,9.00,-7.43,,
128,04/17/2021 04:16:33,28.42,7.72,-9.45,,
129,04/17/2021 04:46:33,27.95,9.12,-7.67,,
130,04/17/2021 05:16:33,28.64,8.51,-8.03,,
131,04/17/2021 05:46:33,27.94,7.50,-10.18,,
132,04/17/2021 06:16:33,28.47,8.97,-7.48,,
133,04/17/2021 06:46:33,28.42,7.74,-9.41,,
134,04/17/2021 07:16:33,27.95,8.88,-8.01,,
135,04/17/2021 07:46:33,28.64,8.44,-8.14,,
136,04/17/2021 08:16:33,27.94,7.42,-10.30,,
137,04/17/2021 08:46:33,28.45,7.80,-9.30,,
138,04/17/2021 09:16:33,27.98,7.87,-9.53,,
139,04/17/2021 09:46:33,27.06,3.36,-20.47,,
140,04/17/2021 10:16:33,25.22,9.19,-9.61,,
141,04/17/2021 10:46:33,26.64,6.88,-12.19,,
142,04/17/2021 11:16:33,25.63,7.20,-12.37,,
143,04/17/2021 11:46:33,26.21,6.92,-12.43,,
144,04/17/2021 12:16:33,26.03,6.66,-13.05,,
145,04/17/2021 12:46:33,26.07,6.85,-12.67,,
146,04/17/2021 13:16:33,26.04,6.79,-12.80,,
147,04/17/2021 13:46:33,26.08,6.75,-12.84,,
148,04/17/2021 14:16:33,26.15,6.75,-12.79,,
149,04/17/2021 14:46:33,26.09,6.73,-12.86,,
150,04/17/2021 15:16:33,26.10,6.73,-12.85,,
151,04/17/2021 15:46:33,26.13,6.66,-12.96,,
152,04/17/2021 16:16:33,26.13,6.70,-12.90,,
153,04/17/2021 16:46:33,26.09,6.75,-12.83,,
154,04/17/2021 17:16:33,26.08,6.66,-13.00,,
155,04/17/2021 17:46:33,26.10,6.79,-12.75,,
156,04/17/2021 18:16:33,26.10,6.73,-12.85,,
157,04/17/2021 18:46:33,26.03,6.77,-12.84,,
158,04/17/2021 19:16:33,26.06,6.79,-12.78,,
159,04/17/2021 19:46:33,26.09,6.68,-12.96,,
160,04/17/2021 20:16:33,26.06,6.77,-12.82,,
161,04/17/2021 20:46:33,26.09,6.73,-12.86,,
162,04/17/2021 21:16:33,26.05,6.73,-12.90,,
163,04/17/2021 21:46:33,28.98,20.69,4.25,,
164,04/17/2021 22:16:33,28.19,6.27,-12.22,,
165,04/17/2021 22:46:33,27.97,12.90,-3.09,,
166,04/17/2021 23:16:33,28.68,9.15,-7.08,,
167,04/17/2021 23:46:33,27.72,9.21,-7.71,,
168,04/18/2021 00:16:33,28.65,10.07,-5.85,,
169,04/18/2021 00:46:33,28.09,8.19,-8.94,,
170,04/18/2021 01:16:33,28.46,10.00,-6.08,,
171,04/18/2021 01:46:33,28.38,8.11,-8.85,,
172,04/18/2021 02:16:33,27.96,10.09,-6.34,,
173,04/18/2021 02:46:33,28.67,9.19,-7.03,,
174,04/18/2021 03:16:33,27.91,7.72,-9.82,,
175,04/18/2021 03:46:33,28.44,9.79,-6.37,,
176,04/18/2021 04:16:33,28.44,7.83,-9.25,,
177,04/18/2021 04:46:33,27.96,9.87,-6.64,,
178,04/18/2021 05:16:33,28.54,9.01,-7.37,,
179,04/18/2021 05:46:33,27.99,7.72,-9.76,,
180,04/18/2021 06:16:33,28.49,9.33,-6.96,,
181,04/18/2021 06:46:33,28.38,7.62,-9.64,,
182,04/18/2021 07:16:33,28.01,9.54,-7.04,,
183,04/18/2021 07:46:33,28.60,8.48,-8.12,,
184,04/18/2021 08:16:33,27.88,7.51,-10.18,,
185,04/18/2021 08:46:33,28.50,9.07,-7.32,,
186,04/18/2021 09:16:33,28.30,7.43,-10.01,,
187,04/18/2021 09:46:33,26.03,3.38,-21.08,,
188,04/18/2021 10:16:33,25.74,8.32,-10.48,,
189,04/18/2021 10:46:33,26.46,6.51,-13.02,,
190,04/18/2021 11:16:33,25.80,7.33,-12.01,,
191,04/18/2021 11:46:33,26.18,6.79,-12.69,,
192,04/18/2021 12:16:33,25.99,6.84,-12.74,,
193,04/18/2021 12:46:33,26.08,6.81,-12.73,,
194,04/18/2021 13:16:33,26.10,6.90,-12.54,,
195,04/18/2021 13:46:33,26.09,6.86,-12.62,,
196,04/18/2021 14:16:33,26.09,6.81,-12.73,,
197,04/18/2021 14:46:33,26.05,6.79,-12.80,,
198,04/18/2021 15:16:33,26.07,6.66,-13.01,,
199,04/18/2021 15:46:33,26.10,6.64,-13.02,,
200,04/18/2021 16:16:33,26.07,6.73,-12.87,,
201,04/18/2021 16:46:33,26.07,6.68,-12.98,,
202,04/18/2021 17:16:33,26.04,6.64,-13.07,,
203,04/18/2021 17:46:33,26.06,6.64,-13.06,,
204,04/18/2021 18:16:33,26.11,6.72,-12.87,,
205,04/18/2021 18:46:33,26.08,6.62,-13.07,,
206,04/18/2021 19:16:33,26.08,6.62,-13.07,,
207,04/18/2021 19:46:33,26.09,6.64,-13.03,,
208,04/18/2021 20:16:33,26.07,6.70,-12.94,,
209,04/18/2021 20:46:33,26.05,6.66,-13.03,,
210,04/18/2021 21:16:33,26.05,6.66,-13.03,,
211,04/18/2021 21:46:33,28.93,21.39,4.69,,
212,04/18/2021 22:16:33,28.24,6.16,-12.40,,
213,04/18/2021 22:46:33,27.88,13.20,-2.85,,
214,04/18/2021 23:16:33,28.68,9.34,-6.81,,
215,04/18/2021 23:46:33,27.70,8.78,-8.35,,
216,04/19/2021 00:16:33,28.54,10.10,-5.90,,
217,04/19/2021 00:46:33,28.18,8.36,-8.60,,
218,04/19/2021 01:16:33,28.34,9.88,-6.32,,
219,04/19/2021 01:46:33,28.43,8.47,-8.26,,
220,04/19/2021 02:16:33,27.97,8.54,-8.49,,
221,04/19/2021 02:46:33,28.55,9.50,-6.68,,
222,04/19/2021 03:16:33,28.16,7.62,-9.81,,
223,04/19/2021 03:46:33,28.18,10.12,-6.14,,
224,04/19/2021 04:16:33,28.61,8.44,-8.16,,
225,04/19/2021 04:46:33,27.81,8.05,-9.37,,
226,04/19/2021 05:16:33,28.58,9.26,-7.00,,
227,04/19/2021 05:46:33,28.13,7.24,-10.47,,
228,04/19/2021 06:16:33,28.26,9.90,-6.37,,
229,04/19/2021 06:46:33,28.56,8.06,-8.79,,
230,04/19/2021 07:16:33,27.86,8.48,-8.66,,
231,04/19/2021 07:46:33,28.62,8.85,-7.55,,
232,04/19/2021 08:16:33,28.06,7.18,-10.62,,
233,04/19/2021 08:46:33,28.31,9.36,-7.05,,
234,04/19/2021 09:16:33,28.53,7.80,-9.24,,
235,04/19/2021 09:46:33,26.35,2.93,-22.51,,
236,04/19/2021 10:16:33,25.59,8.46,-10.39,,
237,04/19/2021 10:46:33,26.56,6.29,-13.36,,
238,04/19/2021 11:16:33,25.59,7.63,-11.69,,
239,04/19/2021 11:46:33,26.24,6.89,-12.47,,
240,04/19/2021 12:16:33,25.98,6.90,-12.64,,
241,04/19/2021 12:46:33,26.12,6.83,-12.67,,
242,04/19/2021 13:16:33,26.12,6.87,-12.59,,
243,04/19/2021 13:46:33,26.06,6.90,-12.58,,
244,04/19/2021 14:16:33,26.10,6.79,-12.75,,
245,04/19/2021 14:46:33,26.17,6.70,-12.86,,
246,04/19/2021 15:16:33,26.15,6.72,-12.85,,
247,04/19/2021 15:46:33,26.15,6.68,-12.92,,
248,04/19/2021 16:16:33,26.15,6.64,-12.99,,
249,04/19/2021 16:46:33,26.15,34.90,9.46,,
250,04/19/2021 17:16:33,26.43,22.03,3.04,,
251,04/19/2021 17:46:33,26.02,14.25,-3.29,,
252,04/19/2021 18:16:33,26.04,11.97,-5.59,,
253,04/19/2021 18:46:33,26.13,10.76,-6.90,,
254,04/19/2021 19:16:33,26.16,10.20,-7.58,,
255,04/19/2021 19:46:33,26.15,9.70,-8.24,,
256,04/19/2021 20:16:33,26.15,9.44,-8.59,,
257,04/19/2021 20:46:33,26.19,9.29,-8.75,,
258,04/19/2021 21:16:33,26.17,9.18,-8.93,,
259,04/19/2021 21:46:33,28.94,18.59,2.71,,
260,04/19/2021 22:16:33,28.31,15.50,-0.33,,
261,04/19/2021 22:46:33,28.67,13.95,-1.49,,
262,04/19/2021 23:16:33,28.79,13.25,-2.09,,
263,04/19/2021 23:46:33,28.80,12.80,-2.55,,
264,04/20/2021 00:16:33,28.83,12.41,-2.95,,
265,04/20/2021 00:46:33,28.79,12.29,-3.10,,
266,04/20/2021 01:16:33,28.79,12.07,-3.34,,
267,04/20/2021 01:46:33,28.78,11.87,-3.57,,
268,04/20/2021 02:16:33,28.84,11.66,-3.77,,
269,04/20/2021 02:46:33,28.78,11.53,-3.96,,
270,04/20/2021 03:16:33,28.78,11.49,-4.00,,
271,04/20/2021 03:46:33,28.79,11.47,-4.02,,
272,04/20/2021 04:16:33,28.56,11.22,-4.49,,
273,04/20/2021 04:46:33,28.77,11.33,-4.21,,
274,04/20/2021 05:16:33,28.82,11.25,-4.26,,
275,04/20/2021 05:46:33,28.78,11.29,-4.24,,
276,04/20/2021 06:16:33,28.82,11.22,-4.30,,
277,04/20/2021 06:46:33,28.82,11.23,-4.28,,
278,04/20/2021 07:16:33,28.80,11.05,-4.51,,
279,04/20/2021 07:46:33,28.79,11.08,-4.48,,
280,04/20/2021 08:16:33,28.78,11.05,-4.53,,
281,04/20/2021 08:46:33,28.78,11.03,-4.55,,
282,04/20/2021 09:16:33,28.80,10.99,-4.58,,
283,04/20/2021 09:46:33,26.76,9.33,-8.27,,
284,04/20/2021 10:16:33,25.60,10.21,-7.99,,
285,04/20/2021 10:46:33,26.72,9.61,-7.91,,
286,04/20/2021 11:16:33,25.90,9.61,-8.53,,
287,04/20/2021 11:46:33,26.18,10.41,-7.30,,
288,04/20/2021 12:16:33,26.20,10.16,-7.59,,
289,04/20/2021 12:46:33,26.16,9.92,-7.94,,
290,04/20/2021 13:16:33,26.20,9.96,-7.85,,
291,04/20/2021 13:46:33,26.23,10.16,-7.57,,
292,04/20/2021 14:16:33,26.17,10.24,-7.52,,
293,04/20/2021 14:46:33,26.18,10.61,-7.05,,
294,04/20/2021 15:16:33,26.16,9.98,-7.86,,
295,04/20/2021 15:46:33,26.18,10.09,-7.71,,
296,04/20/2021 16:16:33,26.17,18.86,0.64,,
297,04/20/2021 16:46:33,26.17,21.36,2.38,,
298,04/20/2021 17:16:33,26.18,20.69,1.94,,
299,04/20/2021 17:46:33,26.13,19.72,1.23,,
300,04/20/2021 18:16:33,26.16,18.37,0.27,,
301,04/20/2021 18:46:33,26.19,16.39,-1.26,,
302,04/20/2021 19:16:33,26.20,14.13,-3.26,,
303,04/20/2021 19:46:33,26.17,12.50,-4.92,,
304,04/20/2021 20:16:33,26.22,11.47,-6.01,,
305,04/20/2021 20:46:33,26.13,11.06,-6.55,,
306,04/20/2021 21:16:33,25.25,12.02,-6.14,,
307,04/20/2021 21:46:33,29.15,19.76,3.74,,
308,04/20/2021 22:16:33,28.05,16.15,0.03,,
309,04/20/2021 22:46:33,28.67,14.58,-0.89,,
310,04/20/2021 23:16:33,28.74,13.98,-1.40,,
311,04/20/2021 23:46:33,28.77,13.47,-1.88,,
312,04/21/2021 00:16:33,28.77,13.10,-2.26,,
313,04/21/2021 00:46:33,28.75,12.91,-2.47,,
314,04/21/2021 01:16:33,28.78,12.67,-2.69,,
315,04/21/2021 01:46:33,28.80,12.41,-2.96,,
316,04/21/2021 02:16:33,28.79,12.31,-3.08,,
317,04/21/2021 02:46:33,28.79,12.25,-3.14,,
318,04/21/2021 03:16:33,28.77,12.19,-3.23,,
319,04/21/2021 03:46:33,28.80,12.17,-3.22,,
320,04/21/2021 04:16:33,28.77,12.12,-3.30,,
321,04/21/2021 04:46:33,28.78,12.02,-3.41,,
322,04/21/2021 05:16:33,28.78,12.00,-3.43,,
323,04/21/2021 05:46:33,28.82,11.92,-3.48,,
324,04/21/2021 06:16:33,28.78,11.83,-3.62,,
325,04/21/2021 06:46:33,28.77,11.74,-3.73,,
326,04/21/2021 07:16:33,28.79,11.64,-3.82,,
327,04/21/2021 07:46:33,28.79,11.68,-3.78,,
328,04/21/2021 08:16:33,28.77,11.55,-3.94,,
329,04/21/2021 08:46:33,28.82,11.55,-3.91,,
330,04/21/2021 09:16:33,28.78,11.59,-3.89,,
331,04/21/2021 09:46:33,26.67,10.73,-6.53,,
332,04/21/2021 10:16:33,25.73,11.06,-6.86,,
333,04/21/2021 10:46:33,27.00,11.71,-5.13,,
334,04/21/2021 11:16:33,25.87,11.13,-6.66,,
335,04/21/2021 11:46:33,26.24,10.76,-6.82,,
336,04/21/2021 12:16:33,26.25,10.05,-7.69,,
337,04/21/2021 12:46:33,26.30,13.85,-3.45,,
338,04/21/2021 13:16:33,25.89,30.24,7.12,,
339,04/21/2021 13:46:33,27.00,18.46,1.03,,
340,04/21/2021 14:16:33,27.16,12.93,-3.69,,
341,04/21/2021 14:46:33,27.15,11.18,-5.62,,
342,04/21/2021 15:16:33,27.12,9.63,-7.59,,
343,04/21/2021 15:46:33,27.13,9.34,-7.97,,
344,04/21/2021 16:16:33,27.12,8.67,-8.93,,
345,04/21/2021 16:46:33,27.10,8.62,-9.03,,
346,04/21/2021 17:16:33,27.12,8.56,-9.09,,
347,04/21/2021 17:46:33,27.07,8.45,-9.30,,
348,04/21/2021 18:16:33,27.06,8.28,-9.56,,
349,04/21/2021 18:46:33,27.07,8.15,-9.76,,
350,04/21/2021 19:16:33,27.06,8.19,-9.71,,
351,04/21/2021 19:46:33,27.07,8.09,-9.85,,
352,04/21/2021 20:16:33,27.07,7.98,-10.02,,
353,04/21/2021 20:46:33,27.09,7.98,-10.00,,
354,04/21/2021 21:16:33,27.05,8.13,-9.80,,
355,04/21/2021 21:46:33,28.42,24.22,6.05,,
356,04/21/2021 22:16:33,29.00,20.94,4.44,,
357,04/21/2021 22:46:33,28.12,16.74,0.57,,
358,04/21/2021 23:16:33,28.62,15.15,-0.40,,
359,04/21/2021 23:46:33,28.52,13.57,-1.98,,
360,04/22/2021 00:16:33,28.55,13.03,-2.50,,
361,04/22/2021 00:46:33,28.55,12.90,-2.64,,
362,04/22/2021 01:16:33,28.57,12.58,-2.96,,
363,04/22/2021 01:46:33,28.60,12.33,-3.21,,
364,04/22/2021 02:16:33,28.56,12.13,-3.46,,
365,04/22/2021 02:46:33,28.60,11.93,-3.64,,
366,04/22/2021 03:16:33,28.59,11.92,-3.67,,
367,04/22/2021 03:46:33,28.56,11.93,-3.68,,
368,04/22/2021 04:16:33,28.62,11.73,-3.86,,
369,04/22/2021 04:46:33,28.59,11.63,-3.99,,
370,04/22/2021 05:16:33,28.60,11.60,-4.02,,
371,04/22/2021 05:46:33,28.61,11.56,-4.06,,
372,04/22/2021 06:16:33,28.59,11.50,-4.14,,
373,04/22/2021 06:46:33,28.61,11.44,-4.19,,
374,04/22/2021 07:16:33,28.59,11.45,-4.20,,
375,04/22/2021 07:46:33,28.59,11.39,-4.27,,
376,04/22/2021 08:16:33,28.61,11.45,-4.19,,
377,04/22/2021 08:46:33,28.60,11.77,-3.83,,
378,04/22/2021 09:16:33,28.60,11.50,-4.13,,
379,04/22/2021 09:46:33,28.50,9.61,-6.57,,
380,04/22/2021 10:16:33,26.32,8.62,-9.61,,
381,04/22/2021 10:46:33,27.70,9.26,-7.66,,
382,04/22/2021 11:16:33,26.89,8.76,-8.98,,
383,04/22/2021 11:46:33,26.79,8.57,-9.33,,
384,04/22/2021 12:16:33,27.36,8.10,-9.62,,
385,04/22/2021 12:46:33,26.75,8.01,-10.22,,
386,04/22/2021 13:16:33,27.15,7.76,-10.31,,
387,04/22/2021 13:46:33,27.01,7.85,-10.27,,
388,04/22/2021 14:16:33,27.04,7.70,-10.50,,
389,04/22/2021 14:46:33,27.04,7.67,-10.55,,
390,04/22/2021 15:16:33,27.04,7.66,-10.56,,
391,04/22/2021 15:46:33,27.08,7.61,-10.62,,
392,04/22/2021 16:16:33,27.10,7.93,-10.09,,
393,04/22/2021 16:46:33,27.10,7.91,-10.11,,
394,04/22/2021 17:16:33,27.11,7.95,-10.05,,
395,04/22/2021 17:46:33,27.11,7.95,-10.05,,
396,04/22/2021 18:16:33,27.09,7.89,-10.15,,
397,04/22/2021 18:46:33,27.12,7.84,-10.21,,
398,04/22/2021 19:16:33,27.10,7.82,-10.26,,
399,04/22/2021 19:46:33,27.06,7.80,-10.33,,
400,04/22/2021 20:16:33,27.09,7.78,-10.33,,
401,04/22/2021 20:46:33,27.06,7.74,-10.42,,
402,04/22/2021 21:16:33,27.08,7.78,-10.34,,
403,04/22/2021 21:46:33,28.56,20.52,3.79,,
404,04/22/2021 22:16:33,28.91,15.80,0.42,,
405,04/22/2021 22:46:33,28.09,13.05,-2.85,,
406,04/22/2021 23:16:33,28.67,12.48,-2.99,,
407,04/22/2021 23:46:33,28.48,11.71,-3.99,,
408,04/23/2021 00:16:33,28.55,11.37,-4.32,,
409,04/23/2021 00:46:33,28.54,11.48,-4.21,,
410,04/23/2021 01:16:33,28.56,11.22,-4.49,,
411,04/23/2021 01:46:33,28.56,10.96,-4.81,,
412,04/23/2021 02:16:33,28.54,10.79,-5.03,,
413,04/23/2021 02:46:33,28.53,10.68,-5.17,,
414,04/23/2021 03:16:33,28.57,10.60,-5.23,,
415,04/23/2021 03:46:33,28.55,10.53,-5.34,,
416,04/23/2021 04:16:33,28.54,10.51,-5.37,,
417,04/23/2021 04:46:33,28.57,10.48,-5.39,,
418,04/23/2021 05:16:33,28.58,10.40,-5.48,,
419,04/23/2021 05:46:33,28.57,10.46,-5.42,,
420,04/23/2021 06:16:33,28.55,10.46,-5.43,,
421,04/23/2021 06:46:33,28.60,10.40,-5.47,,
422,04/23/2021 07:16:33,28.54,10.31,-5.63,,
423,04/23/2021 07:46:33,28.55,10.29,-5.65,,
424,04/23/2021 08:16:33,28.57,10.27,-5.65,,
425,04/23/2021 08:46:33,28.56,10.27,-5.66,,
426,04/23/2021 09:16:33,28.56,11.04,-4.71,,
427,04/23/2021 09:46:33,28.41,8.67,-7.97,,
428,04/23/2021 10:16:33,26.12,9.45,-8.58,,
429,04/23/2021 10:46:33,27.70,9.87,-6.82,,
430,04/23/2021 11:16:33,27.06,7.59,-10.66,,
431,04/23/2021 11:46:33,26.56,8.48,-9.63,,
432,04/23/2021 12:16:33,27.86,8.07,-9.29,,
433,04/23/2021 12:46:33,24.59,32.11,6.87,,
434,04/23/2021 13:16:33,26.47,21.52,2.73,,
435,04/23/2021 13:46:33,25.87,14.74,-2.96,,
436,04/23/2021 14:16:33,25.64,11.22,-6.74,,
437,04/23/2021 14:46:33,25.97,9.70,-8.36,,
438,04/23/2021 15:16:33,25.84,9.22,-9.11,,
439,04/23/2021 15:46:33,25.91,9.37,-8.86,,
440,04/23/2021 16:16:33,25.43,9.05,-9.66,,
441,04/23/2021 16:46:33,25.99,8.96,-9.35,,
442,04/23/2021 17:16:33,25.78,8.88,-9.63,,
443,04/23/2021 17:46:33,25.96,8.87,-9.51,,
444,04/23/2021 18:16:33,25.89,8.74,-9.76,,
445,04/23/2021 18:46:33,25.90,8.74,-9.75,,
446,04/23/2021 19:16:33,25.88,8.66,-9.88,,
447,04/23/2021 19:46:33,25.88,8.58,-9.99,,
448,04/23/2021 20:16:33,25.90,8.60,-9.95,,
449,04/23/2021 20:46:33,25.93,8.46,-10.14,,
450,04/23/2021 21:16:33,25.94,8.51,-10.04,,
451,04/23/2021 21:46:33,28.62,20.76,4.01,,
452,04/23/2021 22:16:33,28.20,15.01,-0.86,,
453,04/23/2021 22:46:33,28.31,13.48,-2.23,,
454,04/23/2021 23:16:33,28.41,12.57,-3.09,,
455,04/23/2021 23:46:33,28.45,12.03,-3.64,,
456,04/24/2021 00:16:33,28.44,11.70,-4.03,,
457,04/24/2021 00:46:33,28.43,11.44,-4.34,,
458,04/24/2021 01:16:33,28.43,11.38,-4.40,,
459,04/24/2021 01:46:33,28.43,11.29,-4.51,,
460,04/24/2021 02:16:33,28.44,11.08,-4.75,,
461,04/24/2021 02:46:33,28.34,11.27,-4.60,,
462,04/24/2021 03:16:33,28.53,11.56,-4.12,,
463,04/24/2021 03:46:33,28.46,11.18,-4.61,,
