#,Date-Time (PST),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Host Connected,End of File
181,04/22/2021 01:42:24,39.10,88.84,36.97,,
182,04/22/2021 02:42:24,39.11,89.02,37.01,,
183,04/22/2021 03:42:24,39.12,89.32,37.09,,
184,04/22/2021 04:42:24,39.14,89.63,37.17,,
185,04/22/2021 05:42:24,39.12,89.65,37.15,,
186,04/22/2021 06:42:24,39.13,92.80,37.80,,
187,04/22/2021 07:42:24,39.13,92.63,37.77,,
188,04/22/2021 08:42:24,38.82,91.74,37.28,,
189,04/22/2021 09:42:24,38.43,90.21,36.58,,
190,04/22/2021 10:42:24,38.60,88.61,36.42,,
191,04/22/2021 11:42:24,38.62,88.67,36.46,,
192,04/22/2021 12:42:24,38.61,86.80,36.06,,
193,04/22/2021 13:42:24,38.62,87.77,36.27,,
194,04/22/2021 14:42:24,38.64,87.62,36.26,,
195,04/22/2021 15:42:24,38.64,87.77,36.29,,
196,04/22/2021 16:42:24,38.65,87.18,36.18,,
197,04/22/2021 17:42:24,38.63,87.36,36.19,,
198,04/22/2021 18:42:24,38.63,87.49,36.22,,
199,04/22/2021 19:42:24,38.67,89.11,36.60,,
200,04/22/2021 20:42:24,38.64,88.83,36.51,,
201,04/22/2021 21:42:24,39.39,92.16,37.93,,
202,04/22/2021 22:42:24,39.11,91.38,37.50,,
203,04/22/2021 23:42:24,39.07,91.57,37.49,,
204,04/23/2021 00:42:24,38.95,91.51,37.36,,
205,04/23/2021 01:42:24,39.02,92.22,37.57,,
206,04/23/2021 02:42:24,39.09,91.64,37.53,,
207,04/23/2021 03:42:24,39.07,91.80,37.54,,
208,04/23/2021 04:42:24,39.08,91.70,37.53,,
209,04/23/2021 05:42:24,39.09,91.43,37.49,,
210,04/23/2021 06:42:24,39.11,89.26,37.06,,
211,04/23/2021 07:42:24,39.06,89.33,37.02,,
212,04/23/2021 08:42:24,39.07,89.28,37.02,,
213,04/23/2021 09:42:24,38.39,87.53,36.00,,
214,04/23/2021 10:42:24,38.55,88.70,36.40,,
215,04/23/2021 11:42:24,38.52,86.72,35.95,,
216,04/23/2021 12:42:24,36.11,82.35,32.66,,
217,04/23/2021 13:42:24,26.72,23.79,4.37,,
218,04/23/2021 14:42:24,27.27,13.55,-2.98,,
219,04/23/2021 15:42:24,27.25,11.00,-5.76,,
220,04/23/2021 16:42:24,27.29,9.98,-7.00,,
221,04/23/2021 17:42:24,27.24,9.29,-7.95,,
222,04/23/2021 18:42:24,27.25,8.77,-8.70,,
223,04/23/2021 19:42:24,27.30,8.40,-9.21,,
224,04/23/2021 20:42:24,27.28,8.21,-9.50,,
225,04/23/2021 21:42:24,28.42,18.87,2.49,,
226,04/23/2021 22:42:24,28.44,13.32,-2.29,,
227,04/23/2021 23:42:24,28.63,11.76,-3.81,,
228,04/24/2021 00:42:24,28.60,11.27,-4.41,,
229,04/24/2021 01:42:24,28.65,10.90,-4.80,,
230,04/24/2021 02:42:24,28.59,10.79,-4.99,,
231,04/24/2021 03:42:24,28.73,10.83,-4.83,,
232,04/24/2021 04:42:24,28.65,10.73,-5.00,,
233,04/24/2021 05:42:24,28.83,10.91,-4.66,,
234,04/24/2021 06:42:24,28.70,10.46,-5.31,,
235,04/24/2021 07:42:24,28.68,10.33,-5.50,,
236,04/24/2021 08:42:24,28.68,10.22,-5.63,,
237,04/24/2021 09:42:24,28.63,8.18,-8.56,,
238,04/24/2021 10:42:24,27.66,8.72,-8.46,,
239,04/24/2021 11:42:24,27.01,7.86,-10.26,,
240,04/24/2021 12:42:24,27.16,7.33,-11.02,,
241,04/24/2021 13:42:24,27.27,7.20,-11.16,,
242,04/24/2021 14:42:24,27.29,7.20,-11.15,,
243,04/24/2021 15:42:24,27.24,7.18,-11.22,,
244,04/24/2021 16:42:24,27.26,7.20,-11.17,,
245,04/24/2021 17:42:24,27.28,7.09,-11.35,,
246,04/24/2021 18:42:24,27.28,7.08,-11.37,,
247,04/24/2021 19:42:24,27.27,6.99,-11.55,,
248,04/24/2021 20:42:24,27.29,6.93,-11.63,,
249,04/24/2021 21:42:24,28.40,17.18,1.16,,
250,04/24/2021 22:42:24,28.43,12.14,-3.54,,
251,04/24/2021 23:42:24,28.64,10.66,-5.10,,
252,04/25/2021 00:42:24,28.59,9.98,-6.01,,
253,04/25/2021 01:42:24,28.67,9.72,-6.29,,
254,04/25/2021 02:42:24,28.63,9.45,-6.70,,
255,04/25/2021 03:42:24,28.67,9.17,-7.06,,
256,04/25/2021 04:42:24,28.68,9.08,-7.18,,
257,04/25/2021 05:42:24,28.69,8.90,-7.43,,
258,04/25/2021 06:42:24,28.63,8.82,-7.58,,
259,04/25/2021 07:42:24,28.67,8.77,-7.64,,
260,04/25/2021 08:42:24,28.67,8.78,-7.61,,
261,04/25/2021 09:42:24,28.64,7.02,-10.48,,
262,04/25/2021 10:42:24,27.64,7.71,-10.03,,
263,04/25/2021 11:42:24,26.65,21.20,2.67,,
264,04/25/2021 12:42:24,27.12,10.08,-7.00,,
265,04/25/2021 13:42:24,27.28,7.35,-10.90,,
266,04/25/2021 14:42:24,27.28,6.85,-11.77,,
267,04/25/2021 15:42:24,27.27,6.71,-12.04,,
268,04/25/2021 16:42:24,27.26,6.56,-12.33,,
269,04/25/2021 17:42:24,27.28,6.49,-12.45,,
270,04/25/2021 18:42:24,27.31,6.47,-12.47,,
271,04/25/2021 19:42:24,27.37,6.71,-11.97,,
272,04/25/2021 20:42:24,27.28,6.12,-13.16,,
273,04/25/2021 21:42:24,28.25,19.26,2.64,,
274,04/25/2021 22:42:24,28.44,12.09,-3.59,,
275,04/25/2021 23:42:24,28.65,10.16,-5.72,,
276,04/26/2021 00:42:24,28.61,9.47,-6.68,,
277,04/26/2021 01:42:24,28.65,9.17,-7.06,,
278,04/26/2021 02:42:24,28.69,8.95,-7.35,,
279,04/26/2021 03:42:24,28.69,8.71,-7.70,,
280,04/26/2021 04:42:24,28.69,8.60,-7.87,,
281,04/26/2021 05:42:24,28.68,8.53,-7.98,,
282,04/26/2021 06:42:24,28.67,8.42,-8.16,,
283,04/26/2021 07:42:24,28.68,8.44,-8.12,,
284,04/26/2021 08:42:24,28.68,8.44,-8.12,,
285,04/26/2021 09:42:24,28.77,6.73,-10.92,,
286,04/26/2021 10:42:24,27.49,6.72,-11.88,,
287,04/26/2021 11:42:24,34.30,13.36,2.33,,
288,04/26/2021 12:42:24,34.84,9.45,-2.02,,
289,04/26/2021 13:42:24,34.89,9.18,-2.39,,
290,04/26/2021 14:42:24,34.88,8.99,-2.68,,
291,04/26/2021 15:42:24,34.91,8.94,-2.73,,
292,04/26/2021 16:42:24,34.86,8.95,-2.74,,
293,04/26/2021 17:42:24,34.88,8.89,-2.82,,
294,04/26/2021 18:42:24,31.26,21.74,6.85,,
295,04/26/2021 19:42:24,34.02,88.11,31.81,,
296,04/26/2021 20:42:24,34.64,91.28,33.05,,
297,04/26/2021 21:42:24,35.63,92.42,34.25,,
298,04/26/2021 22:42:24,35.52,89.98,33.66,,
299,04/26/2021 23:42:24,35.52,90.45,33.76,,
300,04/27/2021 00:42:24,35.47,90.48,33.71,,
301,04/27/2021 01:42:24,35.49,90.76,33.79,,
302,04/27/2021 02:42:24,35.45,91.73,33.94,,
303,04/27/2021 03:42:24,35.51,91.76,34.01,,
304,04/27/2021 04:42:24,35.42,91.51,33.87,,
305,04/27/2021 05:42:24,35.38,91.55,33.84,,
306,04/27/2021 06:42:24,35.48,92.54,34.12,,
307,04/27/2021 07:42:24,35.53,92.89,34.25,,
308,04/27/2021 08:42:24,35.52,92.62,34.18,,
309,04/27/2021 09:42:24,34.65,91.40,33.09,,
310,04/27/2021 10:42:24,34.74,92.88,33.46,,
311,04/27/2021 11:42:24,34.77,93.04,33.52,,
312,04/27/2021 12:42:24,34.78,93.28,33.58,,
313,04/27/2021 13:42:24,34.81,93.77,33.70,,
314,04/27/2021 14:42:24,34.80,93.72,33.68,,
315,04/27/2021 15:42:24,34.81,93.76,33.70,,
316,04/27/2021 16:42:24,34.84,93.53,33.69,,
317,04/27/2021 17:42:24,34.83,93.84,33.74,,
318,04/27/2021 18:42:24,34.83,94.00,33.77,,
319,04/27/2021 19:42:24,34.83,94.99,33.96,,
320,04/27/2021 20:42:24,34.84,95.76,34.11,,
321,04/27/2021 21:42:24,35.79,95.76,35.05,,
322,04/27/2021 22:42:24,35.50,94.61,34.54,,
323,04/27/2021 23:42:24,35.55,92.95,34.28,,
324,04/28/2021 00:42:24,35.48,92.50,34.12,,
325,04/28/2021 01:42:24,35.49,92.50,34.13,,
326,04/28/2021 02:42:24,35.53,92.49,34.17,,
327,04/28/2021 03:42:24,35.53,92.67,34.20,,
328,04/28/2021 04:42:24,35.53,92.49,34.17,,
329,04/28/2021 05:42:24,35.54,92.44,34.17,,
330,04/28/2021 06:42:24,35.55,92.47,34.19,,
331,04/28/2021 07:42:24,35.54,92.76,34.23,,
332,04/28/2021 08:42:24,35.59,93.35,34.40,,
333,04/28/2021 09:42:24,36.78,100.00,36.84,,
334,04/28/2021 10:42:24,37.66,100.00,37.72,,
335,04/28/2021 11:12:19,,,,Logged,
336,04/28/2021 11:42:24,36.16,97.63,35.78,,
337,04/28/2021 12:42:24,34.45,100.00,34.50,,
338,04/28/2021 13:42:24,36.26,100.00,36.31,,
339,04/28/2021 14:42:24,37.82,100.00,37.88,,
340,04/28/2021 15:42:24,39.07,100.00,39.13,,
341,04/28/2021 16:42:24,40.08,100.00,40.14,,
342,04/28/2021 17:42:24,40.59,100.00,40.65,,
343,04/28/2021 18:42:24,40.91,100.00,40.97,,
344,04/28/2021 19:42:24,40.99,100.00,41.05,,
345,04/28/2021 20:42:24,40.88,100.00,40.94,,
346,04/28/2021 21:42:24,39.57,100.00,39.63,,
347,04/28/2021 22:42:24,36.25,100.00,36.30,,
348,04/28/2021 23:42:24,35.48,100.00,35.53,,
349,04/29/2021 00:42:24,35.41,100.00,35.46,,
350,04/29/2021 01:42:24,35.44,100.00,35.49,,
351,04/29/2021 02:42:24,35.39,100.00,35.44,,
352,04/29/2021 03:42:24,35.37,100.00,35.42,,
353,04/29/2021 04:42:24,35.38,100.00,35.43,,
354,04/29/2021 05:42:24,35.37,100.00,35.42,,
355,04/29/2021 06:42:24,35.35,100.00,35.40,,
356,04/29/2021 07:42:24,35.48,100.00,35.53,,
357,04/29/2021 08:42:24,35.44,100.00,35.49,,
358,04/29/2021 09:42:24,35.78,100.00,35.83,,
359,04/29/2021 10:42:24,37.23,100.00,37.29,,
360,04/29/2021 11:42:24,31.48,100.00,31.52,,
361,04/29/2021 12:42:24,36.60,100.00,36.65,,
362,04/29/2021 13:42:24,38.63,97.60,38.23,,
363,04/29/2021 14:42:24,39.82,99.97,39.87,,
364,04/29/2021 15:42:24,40.74,100.00,40.80,,
365,04/29/2021 16:42:24,41.19,100.00,41.25,,
366,04/29/2021 17:42:24,41.06,100.00,41.12,,
367,04/29/2021 18:42:24,24.29,51.14,13.57,,
368,04/29/2021 19:42:24,24.03,51.27,13.37,,
369,04/29/2021 20:42:24,24.08,49.01,12.72,,
370,04/29/2021 21:42:24,24.10,43.16,10.81,,
371,04/29/2021 22:42:24,24.11,42.07,10.44,,
372,04/29/2021 23:42:24,24.00,41.79,10.24,,
373,04/30/2021 00:42:24,24.02,41.66,10.21,,
374,04/30/2021 01:42:24,24.04,41.63,10.22,,
375,04/30/2021 02:42:24,23.96,41.73,10.18,,
376,04/30/2021 03:42:24,23.83,41.55,10.00,,
377,04/30/2021 04:42:24,23.79,41.58,9.97,,
378,04/30/2021 05:42:24,23.67,41.00,9.66,,
379,04/30/2021 06:42:24,23.56,40.84,9.50,,
380,04/30/2021 07:42:24,23.45,40.89,9.43,,
381,04/30/2021 08:42:24,23.27,41.91,9.63,,
382,04/30/2021 09:42:24,23.16,42.96,9.90,,
383,04/30/2021 10:42:24,21.90,49.84,10.98,,
384,04/30/2021 11:42:24,21.48,52.18,11.28,,
385,04/30/2021 12:42:24,21.60,52.15,11.38,,
386,04/30/2021 13:42:24,22.48,55.64,13.18,,
387,04/30/2021 14:42:24,22.77,51.54,12.28,,
388,04/30/2021 15:42:24,23.57,50.94,12.85,,
389,04/30/2021 16:42:24,23.83,50.08,12.82,,
390,04/30/2021 17:42:24,23.92,48.70,12.48,,
391,04/30/2021 18:42:24,24.06,47.56,12.25,,
392,04/30/2021 19:42:24,24.17,46.55,12.02,,
393,04/30/2021 20:42:24,24.28,46.13,11.98,,
394,04/30/2021 21:42:24,24.36,45.77,11.94,,
395,04/30/2021 22:42:24,24.39,45.80,11.97,,
396,04/30/2021 23:42:24,24.36,45.72,11.93,,
397,05/01/2021 00:42:24,24.34,45.59,11.86,,
398,05/01/2021 01:42:24,24.33,45.55,11.84,,
399,05/01/2021 02:42:24,24.25,45.46,11.73,,
400,05/01/2021 03:42:24,24.20,45.52,11.71,,
401,05/01/2021 04:42:24,24.21,45.43,11.69,,
402,05/01/2021 05:42:24,24.21,44.92,11.52,,
403,05/01/2021 06:42:24,24.15,44.94,11.47,,
404,05/01/2021 07:42:24,24.05,44.53,11.24,,
405,05/01/2021 08:42:24,24.01,44.55,11.21,,
406,05/01/2021 09:42:24,23.94,44.47,11.12,,
407,05/01/2021 10:42:24,23.83,43.85,10.81,,
408,05/01/2021 11:42:24,23.75,43.96,10.78,,
409,05/01/2021 12:42:24,23.69,44.50,10.90,,
410,05/01/2021 13:42:24,23.66,44.97,11.03,,
411,05/01/2021 14:42:24,23.66,44.96,11.03,,
412,05/01/2021 15:42:24,23.73,44.74,11.02,,
413,05/01/2021 16:42:24,23.82,44.86,11.14,,
414,05/01/2021 17:42:24,23.86,44.92,11.20,,
415,05/01/2021 18:42:24,23.88,45.05,11.27,,
416,05/01/2021 19:42:24,23.98,44.59,11.20,,
417,05/01/2021 20:42:24,24.08,44.25,11.17,,
418,05/01/2021 21:42:24,24.08,44.06,11.10,,
419,05/01/2021 22:42:24,24.11,43.93,11.09,,
420,05/01/2021 23:42:24,24.11,43.75,11.02,,
421,05/02/2021 00:42:24,24.09,43.71,10.99,,
422,05/02/2021 01:42:24,24.10,43.58,10.96,,
423,05/02/2021 02:42:24,24.06,43.16,10.78,,
424,05/02/2021 03:42:24,24.09,42.92,10.72,,
425,05/02/2021 04:42:24,24.02,42.68,10.58,,
426,05/02/2021 05:42:24,23.97,42.45,10.45,,
427,05/02/2021 06:42:24,23.91,42.26,10.33,,
428,05/02/2021 07:42:24,23.85,42.12,10.22,,
429,05/02/2021 08:42:24,23.76,41.55,9.94,,
430,05/02/2021 09:42:24,23.71,41.42,9.85,,
431,05/02/2021 10:42:24,23.64,41.05,9.65,,
432,05/02/2021 11:42:24,23.52,41.20,9.59,,
433,05/02/2021 12:42:24,23.44,41.81,9.75,,
434,05/02/2021 13:42:24,23.43,42.40,9.95,,
435,05/02/2021 14:42:24,23.45,42.61,10.04,,
436,05/02/2021 15:42:24,23.49,42.41,10.00,,
437,05/02/2021 16:42:24,23.59,42.27,10.04,,
438,05/02/2021 17:42:24,23.66,42.29,10.11,,
439,05/02/2021 18:42:24,23.73,42.21,10.15,,
440,05/02/2021 19:42:24,23.82,41.86,10.10,,
441,05/02/2021 20:42:24,23.81,41.55,9.98,,
442,05/02/2021 21:42:24,23.75,41.37,9.87,,
443,05/02/2021 22:42:24,23.74,41.12,9.77,,
444,05/02/2021 23:42:24,23.74,40.76,9.64,,
445,05/03/2021 00:42:24,23.95,40.34,9.66,,
446,05/03/2021 01:42:24,23.97,40.15,9.61,,
447,05/03/2021 02:42:24,23.96,39.91,9.51,,
448,05/03/2021 03:42:24,23.99,39.87,9.53,,
449,05/03/2021 04:42:24,23.90,40.14,9.55,,
450,05/03/2021 05:42:24,23.84,40.34,9.57,,
451,05/03/2021 06:42:24,23.80,40.38,9.54,,
452,05/03/2021 07:42:24,23.67,40.61,9.51,,
453,05/03/2021 08:42:24,23.58,41.50,9.76,,
454,05/03/2021 09:42:24,22.35,39.57,7.95,,
455,05/03/2021 10:42:24,19.42,46.56,7.69,,
456,05/03/2021 11:42:24,19.62,50.52,9.09,,
457,05/03/2021 12:42:24,19.96,52.27,9.90,,
458,05/03/2021 13:42:24,19.97,53.65,10.30,,
459,05/03/2021 14:42:24,20.51,52.50,10.48,,
460,05/03/2021 15:42:24,20.89,50.14,10.14,,
461,05/03/2021 16:42:24,21.38,45.54,9.15,,
462,05/03/2021 17:42:24,23.56,41.41,9.71,,
463,05/03/2021 18:42:24,24.46,40.01,10.00,,
464,05/03/2021 19:42:24,24.47,40.32,10.13,,
465,05/03/2021 20:42:24,24.53,40.34,10.18,,
466,05/03/2021 21:42:24,24.57,40.46,10.27,,
467,05/03/2021 22:42:24,24.58,40.46,10.28,,
468,05/03/2021 23:42:24,24.59,40.45,10.28,,
469,05/04/2021 00:42:24,24.58,40.44,10.27,,
470,05/04/2021 01:42:24,24.58,39.87,10.06,,
471,05/04/2021 02:42:24,24.56,39.05,9.73,,
472,05/04/2021 03:42:24,24.55,39.23,9.78,,
473,05/04/2021 04:42:24,24.49,37.38,9.02,,
474,05/04/2021 05:42:24,24.44,37.24,8.92,,
475,05/04/2021 06:42:24,24.20,30.73,5.89,,
